keywords,logged,source,event_id,task_category
Audit Success,3/18/2026 21:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:32,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:20,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 3:57,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:17,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 16:03,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:23,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 23:58,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 5:47,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 0:30,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 11:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 17:40,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 21:41,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 21:16,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 23:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 5:52,Microsoft Windows security,4624,Logon
Audit Success,3/16/2026 22:20,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:05,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:28,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 16:54,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:57,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 16:32,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 8:36,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 22:41,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 23:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:18,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 11:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 15:46,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 17:31,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:57,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 23:14,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 10:17,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 8:53,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 10:27,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 13:49,Microsoft Windows security,4672,Special Logon
Audit Success,3/20/2026 13:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/14/2026 13:59,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 9:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 17:08,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 15:32,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 18:22,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 2:44,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 0:32,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/13/2026 21:56,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 12:08,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:53,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:35,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 3:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:40,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 15:54,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 21:04,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 21:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 1:34,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 22:58,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:32,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 11:22,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 0:07,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 1:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 20:20,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:31,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 1:29,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:31,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/14/2026 4:20,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 23:00,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 4:05,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/14/2026 12:44,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 21:43,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 17:17,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:56,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 11:57,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 21:16,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 10:21,Microsoft Windows security,4672,Special Logon
Audit Success,3/20/2026 1:03,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/13/2026 15:28,Microsoft Windows security,4672,Special Logon
Audit Success,3/20/2026 0:31,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 18:22,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:48,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:41,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/15/2026 7:57,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 1:11,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:44,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 1:48,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 11:53,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 8:21,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 16:24,Microsoft Windows security,4672,Special Logon
Audit Success,3/16/2026 14:29,Microsoft Windows security,4672,Special Logon
Audit Success,3/14/2026 0:52,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 12:49,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 5:37,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 5:20,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 11:56,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 8:46,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:47,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 18:02,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 2:38,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:34,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 21:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 20:13,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 5:43,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 5:07,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 15:34,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:21,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 15:47,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:02,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 16:18,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 16:33,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 1:44,Microsoft Windows security,4624,Logon
Audit Success,3/18/2026 21:29,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 3:03,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 16:39,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:19,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 8:56,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:59,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 16:53,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 11:44,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 0:36,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/14/2026 2:34,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 11:22,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 15:48,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 0:43,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:57,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:32,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 23:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 1:46,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 22:14,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 10:29,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 16:38,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 18:42,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 1:01,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 12:23,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:57,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:58,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 13:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 15:40,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 3:39,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 15:18,Microsoft Windows security,4624,Logon
Audit Success,3/18/2026 7:10,Microsoft Windows security,4624,Logon
Audit Success,3/14/2026 10:26,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 2:45,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:41,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 11:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 22:41,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 13:46,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:51,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 21:20,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:34,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 22:57,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:18,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:53,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 11:47,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 22:26,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:56,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 1:47,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 12:48,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 11:52,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 23:52,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 11:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:47,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 11:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/15/2026 4:01,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 10:17,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 11:05,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 22:54,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 22:20,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 21:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 11:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 21:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/21/2026 0:24,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 14:48,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 18:01,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 0:31,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 13:01,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 23:00,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 17:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 0:34,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 13:13,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 2:38,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:56,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 11:25,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 20:53,Microsoft Windows security,4624,Logon
Audit Success,3/16/2026 11:10,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 17:44,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 16:23,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4672,Special Logon
